incident_key,customer_id,merchant_id,amount_minor,currency,payment_method,customer_segment,failure_category,previous_successes,previous_failures,contact_history,latent_recoverability,time_to_funds_hours,unrecoverable,detected_at
inc-9270,cust_1185,mch_demo,153900,INR,netbanking,VIP,MANDATE_FAILURE,14,5,0,0.6505,17.94,False,2026-08-21T15:03:42.131498+00:00
inc-9271,cust_1446,mch_demo,9823600,INR,card,STANDARD,MANDATE_FAILURE,4,0,2,0.5127,44.5,False,2026-08-19T04:03:42.131498+00:00
inc-9272,cust_1458,mch_demo,3224900,INR,netbanking,STANDARD,AUTHENTICATION_FAILURE,36,0,3,0.4445,52.01,True,2026-08-18T23:03:42.131498+00:00
inc-9273,cust_1110,mch_demo,406100,INR,wallet,VIP,NETWORK_TIMEOUT,2,1,1,0.2373,43.83,False,2026-08-20T23:03:42.131498+00:00
inc-9274,cust_1179,mch_demo,147300,INR,card,PREMIUM,AUTHENTICATION_FAILURE,31,3,0,0.5169,26.58,False,2026-08-12T05:03:42.131498+00:00
inc-9275,cust_1217,mch_demo,35092200,INR,upi,STANDARD,BANK_DECLINE,15,3,1,0.6494,50.33,True,2026-08-08T13:03:42.131498+00:00
inc-9276,cust_1020,mch_demo,165900,INR,wallet,STANDARD,CHECKOUT_ABANDONED,24,1,0,0.2322,69.93,False,2026-08-09T08:03:42.131498+00:00
inc-9277,cust_1425,mch_demo,30321500,INR,netbanking,PREMIUM,CHECKOUT_ABANDONED,17,5,2,0.426,49.78,False,2026-08-15T09:03:42.131498+00:00
inc-9278,cust_1468,mch_demo,38809300,INR,wallet,STANDARD,BANK_DECLINE,6,4,3,0.3924,13.82,False,2026-08-15T12:03:42.131498+00:00
inc-9279,cust_1178,mch_demo,2272700,INR,upi,PREMIUM,CARD_EXPIRED,16,2,0,0.366,44.46,False,2026-08-12T23:03:42.131498+00:00
inc-9280,cust_1483,mch_demo,529700,INR,card,STANDARD,BANK_DECLINE,2,5,0,0.6386,35.48,False,2026-08-11T14:03:42.131498+00:00
inc-9281,cust_1470,mch_demo,1255100,INR,wallet,STANDARD,CARD_BLOCKED,29,3,0,0.3126,53.49,False,2026-08-12T07:03:42.131498+00:00
inc-9282,cust_1129,mch_demo,1316100,INR,wallet,STANDARD,UNKNOWN,9,3,0,0.4996,44.84,False,2026-08-08T13:03:42.131498+00:00
inc-9283,cust_1473,mch_demo,487000,INR,upi,STANDARD,INSUFFICIENT_FUNDS,16,3,0,0.2983,41.87,False,2026-08-20T04:03:42.131498+00:00
inc-9284,cust_1284,mch_demo,7783700,INR,wallet,PREMIUM,BANK_DECLINE,28,2,3,0.695,23.55,False,2026-08-11T04:03:42.131498+00:00
inc-9285,cust_1498,mch_demo,17270500,INR,upi,STANDARD,CARD_BLOCKED,39,0,2,0.3894,13.85,False,2026-08-08T08:03:42.131498+00:00
inc-9286,cust_1045,mch_demo,1617800,INR,card,STANDARD,PROCESSOR_ERROR,23,4,1,0.5895,62.9,False,2026-08-15T12:03:42.131498+00:00
inc-9287,cust_1455,mch_demo,12850000,INR,card,PREMIUM,AUTHENTICATION_FAILURE,25,5,3,0.2277,38.19,False,2026-08-13T08:03:42.131498+00:00
inc-9288,cust_1347,mch_demo,3167900,INR,card,STANDARD,INSUFFICIENT_FUNDS,27,3,0,0.463,55.41,False,2026-08-20T11:03:42.131498+00:00
inc-9289,cust_1314,mch_demo,9693700,INR,upi,STANDARD,BANK_DECLINE,22,0,2,0.2942,30.04,False,2026-08-20T18:03:42.131498+00:00
inc-9290,cust_1121,mch_demo,49999900,INR,card,STANDARD,INSUFFICIENT_FUNDS,29,0,0,0.5197,23.36,False,2026-08-16T15:03:42.131498+00:00
inc-9291,cust_1433,mch_demo,201300,INR,wallet,STANDARD,CARD_BLOCKED,32,0,0,0.5082,46.09,False,2026-08-09T19:03:42.131498+00:00
inc-9292,cust_1122,mch_demo,2517100,INR,netbanking,PREMIUM,CARD_BLOCKED,15,3,1,0.4122,43.47,True,2026-08-12T17:03:42.131498+00:00
inc-9293,cust_1049,mch_demo,99500,INR,card,STANDARD,BANK_DECLINE,10,4,3,0.5577,62.0,False,2026-08-19T13:03:42.131498+00:00
inc-9294,cust_1273,mch_demo,1133900,INR,netbanking,STANDARD,INSUFFICIENT_FUNDS,13,0,2,0.5083,24.93,True,2026-08-14T23:03:42.131498+00:00
inc-9295,cust_1385,mch_demo,150800,INR,card,STANDARD,UNKNOWN,12,0,0,0.2893,6.56,False,2026-08-10T07:03:42.131498+00:00
inc-9296,cust_1453,mch_demo,10571700,INR,upi,VIP,CHECKOUT_ABANDONED,13,5,3,0.4478,7.84,False,2026-08-20T20:03:42.131498+00:00
inc-9297,cust_1072,mch_demo,672400,INR,upi,PREMIUM,CHECKOUT_ABANDONED,36,1,3,0.58,58.7,True,2026-08-18T18:03:42.131498+00:00
inc-9298,cust_1136,mch_demo,2613800,INR,card,STANDARD,UNKNOWN,8,5,0,0.6748,39.56,False,2026-08-11T12:03:42.131498+00:00
inc-9299,cust_1428,mch_demo,1601600,INR,card,PREMIUM,CARD_BLOCKED,29,4,0,0.3545,55.04,False,2026-08-13T00:03:42.131498+00:00
inc-9300,cust_1412,mch_demo,285300,INR,upi,PREMIUM,INSUFFICIENT_FUNDS,4,4,3,0.2479,30.28,False,2026-08-12T08:03:42.131498+00:00
inc-9301,cust_1424,mch_demo,260400,INR,upi,PREMIUM,CARD_BLOCKED,8,0,2,0.6474,16.27,False,2026-08-11T22:03:42.131498+00:00
inc-9302,cust_1339,mch_demo,2256900,INR,card,PREMIUM,PROCESSOR_ERROR,30,3,1,0.5137,7.25,True,2026-08-20T11:03:42.131498+00:00
inc-9303,cust_1023,mch_demo,10141400,INR,netbanking,PREMIUM,MANDATE_FAILURE,32,0,3,0.4516,18.72,False,2026-08-17T06:03:42.131498+00:00
inc-9304,cust_1002,mch_demo,235800,INR,wallet,PREMIUM,MANDATE_FAILURE,24,1,3,0.6643,46.4,False,2026-08-19T15:03:42.131498+00:00
inc-9305,cust_1013,mch_demo,264200,INR,card,STANDARD,CHECKOUT_ABANDONED,11,5,0,0.6453,21.1,False,2026-08-18T17:03:42.131498+00:00
inc-9306,cust_1067,mch_demo,90600,INR,upi,VIP,AUTHENTICATION_FAILURE,8,4,2,0.4864,18.94,False,2026-08-20T23:03:42.131498+00:00
inc-9307,cust_1472,mch_demo,575900,INR,wallet,STANDARD,CARD_BLOCKED,39,2,2,0.2288,30.6,True,2026-08-12T01:03:42.131498+00:00
inc-9308,cust_1206,mch_demo,256600,INR,wallet,STANDARD,CARD_EXPIRED,31,1,2,0.6837,43.58,False,2026-08-09T13:03:42.131498+00:00
inc-9309,cust_1255,mch_demo,9349900,INR,wallet,PREMIUM,NETWORK_TIMEOUT,23,3,1,0.4811,16.71,False,2026-08-20T07:03:42.131498+00:00
inc-9310,cust_1276,mch_demo,197100,INR,card,STANDARD,CHECKOUT_ABANDONED,20,0,2,0.4233,41.05,False,2026-08-19T11:03:42.131498+00:00
inc-9311,cust_1049,mch_demo,11952000,INR,card,PREMIUM,UNKNOWN,6,3,2,0.6996,38.88,False,2026-08-18T15:03:42.131498+00:00
inc-9312,cust_1234,mch_demo,10474300,INR,wallet,VIP,CHECKOUT_ABANDONED,36,4,1,0.2722,49.97,False,2026-08-21T14:03:42.131498+00:00
inc-9313,cust_1240,mch_demo,205800,INR,card,PREMIUM,AUTHENTICATION_FAILURE,22,4,1,0.552,43.51,False,2026-08-08T11:03:42.131498+00:00
inc-9314,cust_1137,mch_demo,124100,INR,netbanking,PREMIUM,AUTHENTICATION_FAILURE,26,0,3,0.2777,50.05,False,2026-08-20T12:03:42.131498+00:00
inc-9315,cust_1312,mch_demo,4776300,INR,card,STANDARD,CHECKOUT_ABANDONED,30,4,0,0.2959,40.14,False,2026-08-08T08:03:42.131498+00:00
inc-9316,cust_1467,mch_demo,1181800,INR,card,PREMIUM,INSUFFICIENT_FUNDS,35,1,0,0.4024,21.52,False,2026-08-14T20:03:42.131498+00:00
inc-9317,cust_1399,mch_demo,40493700,INR,card,PREMIUM,NETWORK_TIMEOUT,36,5,1,0.5271,30.59,False,2026-08-11T21:03:42.131498+00:00
inc-9318,cust_1167,mch_demo,9143900,INR,netbanking,STANDARD,CARD_EXPIRED,11,0,2,0.2458,32.32,False,2026-08-14T17:03:42.131498+00:00
inc-9319,cust_1416,mch_demo,30647800,INR,card,STANDARD,CARD_BLOCKED,4,3,1,0.5982,27.37,False,2026-08-12T00:03:42.131498+00:00
inc-9320,cust_1439,mch_demo,22302700,INR,upi,STANDARD,UNKNOWN,12,1,1,0.2068,50.52,False,2026-08-11T06:03:42.131498+00:00
inc-9321,cust_1028,mch_demo,13054600,INR,wallet,PREMIUM,CARD_EXPIRED,24,2,2,0.5513,19.93,False,2026-08-19T20:03:42.131498+00:00
inc-9322,cust_1137,mch_demo,20058300,INR,card,VIP,CHECKOUT_ABANDONED,20,3,1,0.2171,46.9,True,2026-08-20T20:03:42.131498+00:00
inc-9323,cust_1245,mch_demo,34401500,INR,netbanking,PREMIUM,MANDATE_FAILURE,0,3,0,0.401,39.97,False,2026-08-11T15:03:42.131498+00:00
inc-9324,cust_1083,mch_demo,39045400,INR,upi,PREMIUM,INSUFFICIENT_FUNDS,17,4,3,0.4483,57.68,False,2026-08-17T04:03:42.131498+00:00
inc-9325,cust_1231,mch_demo,8089200,INR,card,STANDARD,MANDATE_FAILURE,30,0,0,0.5043,52.99,False,2026-08-12T20:03:42.131498+00:00
inc-9326,cust_1491,mch_demo,3607900,INR,wallet,STANDARD,PROCESSOR_ERROR,38,2,2,0.5957,32.1,False,2026-08-16T03:03:42.131498+00:00
inc-9327,cust_1457,mch_demo,2031800,INR,card,STANDARD,PROCESSOR_ERROR,1,0,1,0.161,19.24,False,2026-08-15T09:03:42.131498+00:00
inc-9328,cust_1037,mch_demo,1539000,INR,card,STANDARD,MANDATE_FAILURE,9,2,0,0.3128,7.33,False,2026-08-20T05:03:42.131498+00:00
inc-9329,cust_1193,mch_demo,48852700,INR,upi,PREMIUM,CARD_BLOCKED,39,4,0,0.5674,48.82,False,2026-08-21T19:03:42.131498+00:00
inc-9330,cust_1151,mch_demo,127400,INR,netbanking,STANDARD,MANDATE_FAILURE,12,3,0,0.2007,33.8,False,2026-08-19T00:03:42.131498+00:00
inc-9331,cust_1436,mch_demo,219900,INR,upi,STANDARD,CHECKOUT_ABANDONED,31,5,1,0.4379,47.71,False,2026-08-12T00:03:42.131498+00:00
inc-9332,cust_1370,mch_demo,1339200,INR,card,STANDARD,CHECKOUT_ABANDONED,28,1,1,0.5948,48.79,True,2026-08-13T18:03:42.131498+00:00
inc-9333,cust_1259,mch_demo,4778400,INR,wallet,STANDARD,CARD_EXPIRED,12,1,3,0.4605,39.69,False,2026-08-16T22:03:42.131498+00:00
inc-9334,cust_1202,mch_demo,3648600,INR,card,STANDARD,BANK_DECLINE,30,4,1,0.1818,40.23,True,2026-08-17T21:03:42.131498+00:00
inc-9335,cust_1466,mch_demo,49900,INR,upi,VIP,NETWORK_TIMEOUT,22,1,1,0.3955,56.97,False,2026-08-16T23:03:42.131498+00:00
inc-9336,cust_1356,mch_demo,13584400,INR,card,PREMIUM,AUTHENTICATION_FAILURE,32,0,3,0.6734,9.92,False,2026-08-09T00:03:42.131498+00:00
inc-9337,cust_1391,mch_demo,5688900,INR,card,PREMIUM,UNKNOWN,33,4,1,0.6553,61.23,False,2026-08-09T05:03:42.131498+00:00
inc-9338,cust_1172,mch_demo,941400,INR,upi,STANDARD,MANDATE_FAILURE,0,4,1,0.3024,58.37,False,2026-08-11T15:03:42.131498+00:00
inc-9339,cust_1328,mch_demo,16089300,INR,card,STANDARD,CARD_EXPIRED,1,4,3,0.6471,37.82,False,2026-08-10T09:03:42.131498+00:00
inc-9340,cust_1059,mch_demo,204400,INR,upi,VIP,UNKNOWN,35,4,3,0.5694,58.29,False,2026-08-09T10:03:42.131498+00:00
inc-9341,cust_1111,mch_demo,1426400,INR,upi,STANDARD,BANK_DECLINE,30,0,3,0.47,60.49,False,2026-08-15T02:03:42.131498+00:00
inc-9342,cust_1246,mch_demo,10235500,INR,wallet,PREMIUM,BANK_DECLINE,7,4,2,0.5431,46.74,False,2026-08-13T05:03:42.131498+00:00
inc-9343,cust_1326,mch_demo,208500,INR,card,STANDARD,UNKNOWN,39,0,2,0.6008,45.78,False,2026-08-15T17:03:42.131498+00:00
inc-9344,cust_1315,mch_demo,6847100,INR,wallet,STANDARD,NETWORK_TIMEOUT,29,2,0,0.3677,36.25,False,2026-08-10T03:03:42.131498+00:00
inc-9345,cust_1301,mch_demo,49900,INR,card,VIP,AUTHENTICATION_FAILURE,21,4,1,0.5374,47.87,False,2026-08-19T14:03:42.131498+00:00
inc-9346,cust_1046,mch_demo,49900,INR,upi,PREMIUM,PROCESSOR_ERROR,34,3,0,0.4278,53.28,False,2026-08-16T18:03:42.131498+00:00
inc-9347,cust_1273,mch_demo,8880800,INR,card,STANDARD,CARD_BLOCKED,18,3,2,0.6671,57.4,False,2026-08-10T19:03:42.131498+00:00
inc-9348,cust_1489,mch_demo,176100,INR,card,STANDARD,NETWORK_TIMEOUT,35,0,1,0.4145,32.98,False,2026-08-12T17:03:42.131498+00:00
inc-9349,cust_1289,mch_demo,28976400,INR,card,STANDARD,CARD_EXPIRED,28,3,2,0.4357,40.22,False,2026-08-12T05:03:42.131498+00:00
inc-9350,cust_1438,mch_demo,202200,INR,wallet,VIP,AUTHENTICATION_FAILURE,35,1,2,0.5237,56.78,False,2026-08-12T18:03:42.131498+00:00
inc-9351,cust_1124,mch_demo,2429800,INR,netbanking,STANDARD,UNKNOWN,4,0,0,0.5481,68.56,False,2026-08-21T23:03:42.131498+00:00
inc-9352,cust_1210,mch_demo,148900,INR,netbanking,VIP,BANK_DECLINE,7,3,1,0.4312,11.13,False,2026-08-18T15:03:42.131498+00:00
inc-9353,cust_1145,mch_demo,50500,INR,card,VIP,NETWORK_TIMEOUT,18,3,3,0.5672,12.45,False,2026-08-20T19:03:42.131498+00:00
inc-9354,cust_1240,mch_demo,49900,INR,wallet,STANDARD,CARD_EXPIRED,31,5,0,0.2453,27.49,False,2026-08-13T06:03:42.131498+00:00
inc-9355,cust_1002,mch_demo,8707300,INR,netbanking,PREMIUM,CHECKOUT_ABANDONED,35,1,3,0.3402,59.18,False,2026-08-18T18:03:42.131498+00:00
inc-9356,cust_1128,mch_demo,1084100,INR,card,PREMIUM,INSUFFICIENT_FUNDS,39,0,2,0.3838,23.43,False,2026-08-13T05:03:42.131498+00:00
inc-9357,cust_1299,mch_demo,49999900,INR,upi,STANDARD,PROCESSOR_ERROR,21,5,1,0.5955,32.99,False,2026-08-13T17:03:42.131498+00:00
inc-9358,cust_1133,mch_demo,22947000,INR,wallet,PREMIUM,CARD_EXPIRED,14,4,2,0.3829,22.61,False,2026-08-17T21:03:42.131498+00:00
inc-9359,cust_1134,mch_demo,5294200,INR,card,STANDARD,CARD_EXPIRED,23,3,1,0.5045,27.6,False,2026-08-21T08:03:42.131498+00:00
inc-9360,cust_1343,mch_demo,9918300,INR,netbanking,VIP,PROCESSOR_ERROR,2,4,1,0.2181,37.43,False,2026-08-20T00:03:42.131498+00:00
inc-9361,cust_1108,mch_demo,16650200,INR,card,STANDARD,INSUFFICIENT_FUNDS,12,2,2,0.4396,56.77,False,2026-08-21T09:03:42.131498+00:00
inc-9362,cust_1274,mch_demo,12114300,INR,card,STANDARD,BANK_DECLINE,14,1,2,0.5722,64.63,True,2026-08-09T18:03:42.131498+00:00
inc-9363,cust_1349,mch_demo,334500,INR,netbanking,PREMIUM,PROCESSOR_ERROR,39,2,3,0.3855,57.37,False,2026-08-08T09:03:42.131498+00:00
inc-9364,cust_1271,mch_demo,39909300,INR,netbanking,VIP,CARD_EXPIRED,39,1,2,0.6408,36.34,False,2026-08-14T23:03:42.131498+00:00
inc-9365,cust_1037,mch_demo,13501200,INR,card,VIP,AUTHENTICATION_FAILURE,38,2,1,0.3423,60.2,False,2026-08-16T14:03:42.131498+00:00
inc-9366,cust_1179,mch_demo,1595300,INR,upi,STANDARD,BANK_DECLINE,34,2,0,0.1837,54.24,True,2026-08-08T17:03:42.131498+00:00
inc-9367,cust_1473,mch_demo,253900,INR,wallet,STANDARD,NETWORK_TIMEOUT,24,3,3,0.4022,7.62,False,2026-08-11T11:03:42.131498+00:00
inc-9368,cust_1486,mch_demo,11439700,INR,netbanking,VIP,INSUFFICIENT_FUNDS,11,0,3,0.4473,33.76,False,2026-08-08T19:03:42.131498+00:00
inc-9369,cust_1077,mch_demo,1900300,INR,upi,STANDARD,BANK_DECLINE,33,4,3,0.5934,40.5,False,2026-08-08T22:03:42.131498+00:00
inc-9370,cust_1182,mch_demo,415700,INR,card,STANDARD,AUTHENTICATION_FAILURE,13,2,1,0.1742,59.93,False,2026-08-12T02:03:42.131498+00:00
inc-9371,cust_1182,mch_demo,24818300,INR,card,PREMIUM,MANDATE_FAILURE,20,4,0,0.4906,9.74,False,2026-08-13T03:03:42.131498+00:00
inc-9372,cust_1151,mch_demo,2083600,INR,wallet,STANDARD,NETWORK_TIMEOUT,14,5,2,0.5034,6.13,False,2026-08-21T20:03:42.131498+00:00
inc-9373,cust_1412,mch_demo,295700,INR,netbanking,PREMIUM,UNKNOWN,34,4,1,0.584,47.24,True,2026-08-19T16:03:42.131498+00:00
inc-9374,cust_1400,mch_demo,49900,INR,card,STANDARD,CARD_BLOCKED,33,3,1,0.5037,31.79,False,2026-08-13T08:03:42.131498+00:00
inc-9375,cust_1117,mch_demo,2863600,INR,card,VIP,CARD_BLOCKED,4,5,3,0.5415,45.26,True,2026-08-19T17:03:42.131498+00:00
inc-9376,cust_1273,mch_demo,388100,INR,wallet,STANDARD,INSUFFICIENT_FUNDS,21,5,1,0.6409,33.02,False,2026-08-09T16:03:42.131498+00:00
inc-9377,cust_1317,mch_demo,105000,INR,card,VIP,UNKNOWN,23,2,2,0.631,11.5,True,2026-08-11T06:03:42.131498+00:00
inc-9378,cust_1363,mch_demo,12030500,INR,upi,VIP,AUTHENTICATION_FAILURE,37,1,1,0.3332,18.06,False,2026-08-17T03:03:42.131498+00:00
inc-9379,cust_1232,mch_demo,1808100,INR,card,STANDARD,CHECKOUT_ABANDONED,31,1,3,0.4885,22.67,False,2026-08-20T22:03:42.131498+00:00
inc-9380,cust_1201,mch_demo,2878700,INR,card,PREMIUM,CARD_EXPIRED,13,3,3,0.6992,15.22,True,2026-08-20T19:03:42.131498+00:00
inc-9381,cust_1264,mch_demo,94300,INR,upi,VIP,NETWORK_TIMEOUT,32,3,1,0.3755,27.27,False,2026-08-11T14:03:42.131498+00:00
inc-9382,cust_1107,mch_demo,10430400,INR,card,VIP,MANDATE_FAILURE,12,0,3,0.5342,14.63,False,2026-08-18T04:03:42.131498+00:00
inc-9383,cust_1092,mch_demo,3223300,INR,card,STANDARD,AUTHENTICATION_FAILURE,35,4,0,0.622,16.12,False,2026-08-09T06:03:42.131498+00:00
inc-9384,cust_1449,mch_demo,13520500,INR,wallet,PREMIUM,BANK_DECLINE,3,1,1,0.2045,60.36,True,2026-08-14T02:03:42.131498+00:00
inc-9385,cust_1291,mch_demo,7309000,INR,card,VIP,UNKNOWN,36,0,3,0.3714,54.37,False,2026-08-09T12:03:42.131498+00:00
inc-9386,cust_1090,mch_demo,1121300,INR,netbanking,VIP,NETWORK_TIMEOUT,28,1,3,0.4457,14.54,False,2026-08-20T04:03:42.131498+00:00
inc-9387,cust_1175,mch_demo,7926400,INR,card,STANDARD,NETWORK_TIMEOUT,36,5,3,0.2543,16.03,False,2026-08-12T18:03:42.131498+00:00
inc-9388,cust_1351,mch_demo,10242100,INR,card,VIP,CARD_BLOCKED,5,5,1,0.5569,60.12,False,2026-08-13T22:03:42.131498+00:00
inc-9389,cust_1312,mch_demo,2903000,INR,upi,PREMIUM,CHECKOUT_ABANDONED,22,3,3,0.4366,25.69,False,2026-08-17T06:03:42.131498+00:00
inc-9390,cust_1226,mch_demo,16310300,INR,card,STANDARD,CARD_BLOCKED,34,2,3,0.4837,18.99,True,2026-08-13T19:03:42.131498+00:00
inc-9391,cust_1336,mch_demo,23001500,INR,card,VIP,NETWORK_TIMEOUT,21,2,2,0.1691,13.81,False,2026-08-10T06:03:42.131498+00:00
inc-9392,cust_1421,mch_demo,52400,INR,card,PREMIUM,CHECKOUT_ABANDONED,37,2,0,0.2807,22.19,False,2026-08-15T22:03:42.131498+00:00
inc-9393,cust_1236,mch_demo,49900,INR,card,STANDARD,CARD_BLOCKED,27,0,1,0.3084,48.51,False,2026-08-17T16:03:42.131498+00:00
inc-9394,cust_1361,mch_demo,48338500,INR,upi,VIP,AUTHENTICATION_FAILURE,4,1,0,0.5805,58.06,False,2026-08-13T05:03:42.131498+00:00
inc-9395,cust_1153,mch_demo,3301400,INR,wallet,VIP,UNKNOWN,28,1,1,0.176,26.17,False,2026-08-13T13:03:42.131498+00:00
inc-9396,cust_1019,mch_demo,1100400,INR,card,STANDARD,BANK_DECLINE,12,1,0,0.1619,23.73,False,2026-08-17T06:03:42.131498+00:00
inc-9397,cust_1356,mch_demo,34444600,INR,wallet,PREMIUM,BANK_DECLINE,0,1,0,0.2801,62.04,False,2026-08-16T20:03:42.131498+00:00
inc-9398,cust_1075,mch_demo,50300,INR,card,STANDARD,NETWORK_TIMEOUT,16,5,2,0.2031,37.08,False,2026-08-17T03:03:42.131498+00:00
inc-9399,cust_1244,mch_demo,13671800,INR,card,VIP,BANK_DECLINE,12,4,1,0.2664,44.65,False,2026-08-16T18:03:42.131498+00:00
inc-9400,cust_1453,mch_demo,11164100,INR,wallet,VIP,CARD_BLOCKED,11,0,0,0.6444,12.23,False,2026-08-09T19:03:42.131498+00:00
inc-9401,cust_1078,mch_demo,338800,INR,wallet,PREMIUM,INSUFFICIENT_FUNDS,1,0,0,0.4527,58.83,False,2026-08-16T15:03:42.131498+00:00
inc-9402,cust_1384,mch_demo,45382200,INR,netbanking,VIP,CHECKOUT_ABANDONED,5,3,0,0.4472,26.4,False,2026-08-12T14:03:42.131498+00:00
inc-9403,cust_1129,mch_demo,49999900,INR,wallet,PREMIUM,BANK_DECLINE,0,0,2,0.5438,9.21,False,2026-08-14T14:03:42.131498+00:00
inc-9404,cust_1434,mch_demo,22295100,INR,card,STANDARD,NETWORK_TIMEOUT,27,1,3,0.2718,45.06,False,2026-08-14T05:03:42.131498+00:00
inc-9405,cust_1244,mch_demo,614200,INR,wallet,STANDARD,CHECKOUT_ABANDONED,1,5,1,0.4511,17.67,True,2026-08-12T07:03:42.131498+00:00
inc-9406,cust_1177,mch_demo,181800,INR,card,STANDARD,PROCESSOR_ERROR,28,5,0,0.5484,42.27,False,2026-08-12T07:03:42.131498+00:00
inc-9407,cust_1236,mch_demo,3450600,INR,wallet,STANDARD,INSUFFICIENT_FUNDS,13,2,3,0.3095,12.65,False,2026-08-08T18:03:42.131498+00:00
inc-9408,cust_1333,mch_demo,136400,INR,wallet,STANDARD,CHECKOUT_ABANDONED,6,2,2,0.2627,62.27,False,2026-08-14T20:03:42.131498+00:00
inc-9409,cust_1196,mch_demo,20001500,INR,card,STANDARD,BANK_DECLINE,30,5,3,0.1646,36.51,True,2026-08-10T22:03:42.131498+00:00
inc-9410,cust_1386,mch_demo,11600200,INR,upi,VIP,MANDATE_FAILURE,4,0,1,0.1769,45.16,False,2026-08-10T04:03:42.131498+00:00
inc-9411,cust_1444,mch_demo,49999900,INR,card,STANDARD,CHECKOUT_ABANDONED,19,1,2,0.28,15.47,False,2026-08-12T05:03:42.131498+00:00
inc-9412,cust_1367,mch_demo,7109300,INR,upi,PREMIUM,CARD_EXPIRED,18,2,1,0.2696,47.24,False,2026-08-08T09:03:42.131498+00:00
inc-9413,cust_1083,mch_demo,801900,INR,wallet,VIP,NETWORK_TIMEOUT,23,3,2,0.5922,24.78,False,2026-08-13T08:03:42.131498+00:00
inc-9414,cust_1076,mch_demo,139300,INR,card,PREMIUM,UNKNOWN,22,4,2,0.32,65.58,True,2026-08-21T00:03:42.131498+00:00
inc-9415,cust_1131,mch_demo,203000,INR,upi,STANDARD,NETWORK_TIMEOUT,8,0,1,0.2082,14.07,False,2026-08-09T15:03:42.131498+00:00
inc-9416,cust_1078,mch_demo,51700,INR,card,STANDARD,CHECKOUT_ABANDONED,14,1,1,0.5035,71.91,False,2026-08-17T22:03:42.131498+00:00
inc-9417,cust_1293,mch_demo,1012600,INR,card,VIP,CARD_BLOCKED,7,3,1,0.3183,47.68,False,2026-08-16T02:03:42.131498+00:00
inc-9418,cust_1102,mch_demo,711100,INR,netbanking,STANDARD,UNKNOWN,25,0,1,0.4723,61.57,False,2026-08-14T03:03:42.131498+00:00
inc-9419,cust_1379,mch_demo,422800,INR,card,VIP,CHECKOUT_ABANDONED,22,1,0,0.3483,54.45,False,2026-08-19T14:03:42.131498+00:00
inc-9420,cust_1044,mch_demo,130300,INR,card,STANDARD,CARD_BLOCKED,8,1,1,0.3721,19.32,False,2026-08-11T18:03:42.131498+00:00
inc-9421,cust_1346,mch_demo,125500,INR,card,VIP,CHECKOUT_ABANDONED,12,1,3,0.4265,12.56,False,2026-08-19T11:03:42.131498+00:00
inc-9422,cust_1396,mch_demo,1212200,INR,card,STANDARD,AUTHENTICATION_FAILURE,22,0,0,0.3741,39.93,False,2026-08-13T16:03:42.131498+00:00
inc-9423,cust_1069,mch_demo,47139900,INR,netbanking,VIP,CHECKOUT_ABANDONED,20,1,1,0.4676,52.38,False,2026-08-12T18:03:42.131498+00:00
inc-9424,cust_1289,mch_demo,332400,INR,wallet,PREMIUM,BANK_DECLINE,15,2,2,0.5159,11.88,False,2026-08-21T15:03:42.131498+00:00
inc-9425,cust_1430,mch_demo,12076700,INR,wallet,STANDARD,PROCESSOR_ERROR,38,1,0,0.5613,7.46,False,2026-08-21T00:03:42.131498+00:00
inc-9426,cust_1076,mch_demo,5913700,INR,card,STANDARD,CARD_EXPIRED,34,3,0,0.5696,68.99,False,2026-08-10T10:03:42.131498+00:00
inc-9427,cust_1027,mch_demo,1136800,INR,card,VIP,CARD_BLOCKED,38,2,2,0.5244,38.62,False,2026-08-09T20:03:42.131498+00:00
inc-9428,cust_1482,mch_demo,609700,INR,card,VIP,INSUFFICIENT_FUNDS,17,1,0,0.3591,26.64,False,2026-08-10T21:03:42.131498+00:00
inc-9429,cust_1385,mch_demo,4174600,INR,card,STANDARD,CARD_BLOCKED,11,4,0,0.2616,8.49,False,2026-08-19T01:03:42.131498+00:00
inc-9430,cust_1376,mch_demo,2870000,INR,wallet,VIP,NETWORK_TIMEOUT,30,2,3,0.6803,18.57,False,2026-08-16T19:03:42.131498+00:00
inc-9431,cust_1353,mch_demo,1851300,INR,card,PREMIUM,UNKNOWN,30,3,0,0.3629,34.31,False,2026-08-20T10:03:42.131498+00:00
inc-9432,cust_1498,mch_demo,37693500,INR,upi,PREMIUM,CARD_BLOCKED,34,1,3,0.699,14.62,False,2026-08-16T21:03:42.131498+00:00
inc-9433,cust_1025,mch_demo,88300,INR,card,STANDARD,MANDATE_FAILURE,25,5,0,0.4377,12.53,False,2026-08-17T21:03:42.131498+00:00
inc-9434,cust_1477,mch_demo,1688900,INR,upi,PREMIUM,CARD_EXPIRED,13,0,1,0.3498,26.01,False,2026-08-15T03:03:42.131498+00:00
inc-9435,cust_1371,mch_demo,3032100,INR,card,VIP,NETWORK_TIMEOUT,15,2,0,0.6621,35.24,False,2026-08-13T23:03:42.131498+00:00
inc-9436,cust_1007,mch_demo,182500,INR,card,VIP,PROCESSOR_ERROR,32,3,1,0.3931,32.04,False,2026-08-21T22:03:42.131498+00:00
